keyframe_id,processed_index,scan_index,timestamp,original_x,original_y,original_theta,optimized_x,optimized_y,optimized_theta,correction_dx,correction_dy,correction_dtheta
93,205,615,1773837408.181892,-0.7765847744599883,-0.6671266201139505,0.9227114900847084,-1.2642995854904755,1.6217916263912284,0.48224136996862305,-0.2773995210115199,1.8941335106455006,-0.4404701201160854
94,208,624,1773837408.889259,-0.46241902925669,-0.500500931716513,0.6485501213050141,-0.9104777029588774,1.6365527251173082,0.20640604868760853,-0.2783730736490433,1.8910645693856527,-0.44214407261740557
95,210,630,1773837409.360601,-0.25459643283534306,-0.4383284037594501,0.5343751901834985,-0.6974382890820235,1.6018125428521375,0.0908752415461328,-0.2793844735092608,1.8884868187121164,-0.4434999486373658
96,222,666,1773837412.183838,-0.03985397982540499,-0.4389581820239806,0.3803073014162796,-0.5051417364949987,1.5070857830007651,-0.06420225201370497,-0.28040203289885096,1.8862489284952046,-0.44450955342998466
97,225,675,1773837412.889472,0.19188208252559805,-0.293115530844471,0.4214617967062881,-0.23461132670761164,1.5370944874389953,-0.023722654565860417,-0.2815682147269982,1.8842695134476806,-0.44518445127214845
98,227,681,1773837413.359313,0.45721538823624425,-0.18170671203349678,0.44997701156656655,0.05143514635082236,1.5213742577642584,0.004515868098901259,-0.28286882691387777,1.8823508413503387,-0.44546114346766535
99,229,687,1773837413.830457,0.6974793683426719,-0.06006751031667586,0.43600505781931476,0.3192629599889132,1.5256082375604845,-0.00937762988936816,-0.28429713457116657,1.8802923044622333,-0.445382687708683
100,232,696,1773837414.534979,0.9007790838057439,0.005468500474953372,0.4289016253915261,0.5295625969972878,1.4951575729573268,-0.016092208460080762,-0.2858465307915937,1.8779640732129197,-0.44499383385160685
101,233,699,1773837414.769446,1.2635299685537758,0.18519136259088184,0.4026374487117532,0.9329480204875468,1.499219678948427,-0.04143046848761919,-0.28759531003580496,1.8748229277718857,-0.44406791719937244
102,236,708,1773837415.477573,1.510117388100283,0.2812203056052483,0.377466342706034,1.1954744236332313,1.4779857372801952,-0.06530383979588181,-0.2895069180811909,1.8708849621299843,-0.4427701825019159
103,237,711,1773837415.71262,1.7811937762659147,0.3996866365157405,0.3746692228147855,1.4897661731033203,1.4668758749251547,-0.06639826863180273,-0.29158929354910246,1.8658412586932513,-0.4410674914465882
104,240,720,1773837416.421064,2.0469760019787038,0.5095042749717423,0.374877085478843,1.7755933234316172,1.4507086206658986,-0.0640893859662932,-0.2938531824819175,1.859483030399998,-0.4389664714451363
105,243,729,1773837417.128374,2.3687389739226985,0.6416164547813721,0.3969198376249509,2.1215981446747314,1.4315336457848766,-0.039463791052560995,-0.2963457299511436,1.8512280831864052,-0.4363836286775119
106,245,735,1773837417.599899,2.6054821109389477,0.7591990122560542,0.3786747448524661,2.384452684462005,1.4360229145676755,-0.05477779957293734,-0.2989457916680349,1.841353383366191,-0.43345254442540343
107,247,741,1773837418.070103,2.824455215437686,0.855336355203618,0.3783417422602937,2.622153226129829,1.4292882541674141,-0.051854723430637045,-0.301665943800582,1.8298241528002288,-0.43019646569093073
108,249,747,1773837418.541559,3.0606824062634383,0.948646781418397,0.38517295877606766,2.8743708765287015,1.4135670043495683,-0.04141457894908571,-0.30454071116614934,1.8163431525081173,-0.42658753772515345
109,251,753,1773837419.011602,3.242813435947143,1.0492221393047534,0.3574651246031998,3.080394113677297,1.4277581847928855,-0.06525050075638854,-0.3074125825883365,1.8012175088220188,-0.4227156253595883
110,253,759,1773837419.480546,3.466535723726712,1.1515956167134338,0.3443992736739557,3.325021042761836,1.427329876546961,-0.07411604593987853,-0.31034299652879405,1.7839398737982806,-0.4185153196138343
111,255,765,1773837419.950237,3.7447058644228153,1.240186097273711,0.3670144980313017,3.613786322942968,1.3932136646199227,-0.04688148939608858,-0.31349719090263184,1.763791279688856,-0.4138959874273902
112,257,771,1773837420.420777,3.939763581702497,1.3362884059668843,0.28316371474922725,3.829623428683249,1.4007418018659745,-0.12583057678627813,-0.3166175732014058,1.741460656526729,-0.4089942915355053
113,259,777,1773837420.890794,4.203304144336358,1.388204521413262,0.19123560932727066,4.090673366970351,1.3415581602469544,-0.21245171609327582,-0.3200675549841252,1.7160472020941084,-0.4036873254205465
114,261,783,1773837421.361706,4.433976125890063,1.3541624724985488,0.10935213467966387,4.288031061246676,1.2176305577348332,-0.2886479040462457,-0.3242166712666119,1.6878125871792524,-0.3980000387259096
115,263,789,1773837421.832456,4.694789309898283,1.3396838767793346,-0.04666173312424013,4.521446530679507,1.1011876586222005,-0.43855280675650465,-0.3290980681915192,1.6561801346079759,-0.39189107363226455
116,265,795,1773837422.302347,4.908136808167365,1.2285683849979812,-0.20154502741284785,4.674780247994893,0.9149995582244919,-0.5869477126773621,-0.3351891727059728,1.6216774253931918,-0.38540268526451416
117,266,798,1773837422.537826,5.119278989892258,1.1835731105405967,-0.29501246931293573,4.852118887287631,0.7919184622424487,-0.6735740773336337,-0.3421308776334566,1.5841507917798607,-0.37856160802069805
118,269,807,1773837423.243183,5.33921308768207,0.9397225402637851,-0.5141452213819087,4.964957214261534,0.4820378188934079,-0.885425138950996,-0.3514011509029542,1.5434560123972156,-0.3712799175690874
119,271,813,1773837423.713432,5.513011617279503,0.738104139927329,-0.6860016620866397,5.052364427167452,0.229090183278243,-1.0496465294036985,-0.3626638824110504,1.5001382626599797,-0.36364486731705875
